usda_id,symbol,scientific_name,common_name,family,drought_tolerance,moisture_use,shade_tolerance,salinity_tolerance,anaerobic_tolerance,fire_tolerance,ph_minimum,ph_maximum,precipitation_minimum,precipitation_maximum,temperature_minimum_degf,frost_free_days_minimum,toxicity,active_growth_period,adapted_to_coarse_textured_soils,adapted_to_fine_textured_soils,adapted_to_medium_textured_soils,after_harvest_regrowth_rate,berry_nut_seed_product,bloat,bloom_period,c:n_ratio,caco3_tolerance,christmas_tree_product,cold_stratification_required,commercial_availability,coppice_potential,fall_conspicuous,fertility_requirement,fire_resistant,flower_color,flower_conspicuous,fodder_product,foliage_color,foliage_porosity_summer,foliage_porosity_winter,foliage_texture,fruit_seed_abundance,fruit_seed_color,fruit_seed_conspicuous,fruit_seed_period_begin,fruit_seed_period_end,fruit_seed_persistence,fuelwood_product,growth_form,growth_rate,hedge_tolerance,height_at_20_years_maximum_feet,height_mature_feet,known_allelopath,leaf_retention,lifespan,low_growing_grass,lumber_product,naval_store_product,nitrogen_fixation,nursery_stock_product,palatable_browse_animal,palatable_graze_animal,palatable_human,planting_density_per_acre_maximum,planting_density_per_acre_minimum,post_product,propagated_by_bare_root,propagated_by_bulb,propagated_by_container,propagated_by_corm,propagated_by_cuttings,propagated_by_seed,propagated_by_sod,propagated_by_sprigs,propagated_by_tubers,protein_potential,pulpwood_product,resprout_ability,root_depth_minimum_inches,seed_per_pound,seed_spread_rate,seedling_vigor,shape_and_orientation,small_grain,vegetative_spread_rate,veneer_product
32652,BICE,Bidens cernua,nodding beggartick,Asteraceae,Low,High,Medium,Low,Medium,Low,5.1,7.0,32,55,47,85,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Purple,No,Summer,Fall,Yes,,Single Crown,Rapid,None,,3.2,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,43324,Rapid,High,Erect,No,None,No
32732,BILA,Bidens laevis,smooth beggartick,Asteraceae,Low,High,Medium,Low,Medium,Low,5.0,7.0,24,55,52,145,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Brown,No,Summer,Fall,Yes,,Single Crown,Rapid,None,,3.3,No,No,Short,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,130000,Rapid,High,Erect,No,None,No
32672,BICO5,Bidens connata,purplestem beggarticks,Asteraceae,Low,High,Medium,None,Medium,Low,5.2,7.1,32,55,47,115,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Purple,No,Fall,Fall,Yes,,Single Crown,Rapid,None,,3.2,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,130000,Rapid,High,Erect,No,None,No
32754,BIMI,Bidens mitis,smallfruit beggarticks,Asteraceae,Low,High,Medium,Low,Medium,Low,5.0,8.6,32,55,52,160,None,"Spring, Summer, Fall",No,Yes,Yes,Slow,No,None,Fall,Medium,Medium,No,No,No Known Source,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Brown,No,Fall,Fall,Yes,,Single Crown,Rapid,None,,3.5,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,130000,Rapid,High,Erect,No,None,No
32689,BIDI,Bidens discoidea,small beggarticks,Asteraceae,Low,High,Medium,None,Medium,Low,5.1,7.1,32,55,52,130,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,No Known Source,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Brown,No,Fall,Fall,Yes,,Single Crown,Rapid,None,,5.2,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,13000,Rapid,High,Erect,No,None,No
32705,BIFR,Bidens frondosa,devil's beggartick,Asteraceae,Low,Medium,Medium,None,Medium,None,5.2,7.2,24,60,47,80,None,"Spring, Summer, Fall",Yes,No,Yes,Slow,No,None,Late Summer,High,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Coarse,High,Brown,Yes,Summer,Fall,Yes,,Single Crown,Rapid,None,,4.0,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,195300,Moderate,Medium,Erect,No,None,No
32850,BOAS,Boltonia asteroides,white doll's daisy,Asteraceae,Low,Medium,Medium,Low,Medium,Medium,5.3,7.0,22,55,-38,80,None,Summer,Yes,No,Yes,Slow,No,None,Mid Summer,Medium,Low,No,Yes,Routinely Available,No,No,Medium,No,White,Yes,No,Green,Moderate,Porous,Coarse,High,Brown,No,Summer,Fall,No,,Single Crown,Rapid,None,,8.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,2063000,Moderate,High,Erect,No,None,No
13185,BLSP,Blechnum spicant,deer fern,Blechnaceae,None,High,Medium,None,Medium,Medium,5.5,7.0,30,60,-8,160,None,Spring and Summer,No,No,Yes,Slow,No,None,,High,Medium,No,No,Contracting Only,No,No,High,No,,No,No,Dark Green,Porous,Porous,Medium,None,,No,,,No,,Rhizomatous,Moderate,None,,3.5,No,No,Long,No,No,No,None,Yes,,,No,1700,1200,No,No,No,Yes,No,No,No,No,Yes,No,,No,No,12,,None,,Semi-Erect,No,Moderate,No
20673,BLTR,Blepharoneuron tricholepis,pine dropseed,Poaceae,Medium,Low,Medium,Low,Low,High,6.0,8.0,6,18,-23,145,,Spring and Summer,Yes,No,Yes,Slow,No,Low,Mid Spring,Medium,Medium,No,No,Contracting Only,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,3.0,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,1100000,Slow,Low,Erect,No,None,No
32802,BITR,Bidens tripartita,threelobe beggarticks,Asteraceae,Low,High,Medium,None,Medium,Low,5.0,7.2,32,55,47,100,None,"Spring, Summer, Fall",Yes,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,No Known Source,No,Yes,Medium,No,Yellow,Yes,No,Green,Moderate,Porous,Coarse,High,Brown,No,Fall,Fall,Yes,,Single Crown,Rapid,None,,3.5,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,130000,Rapid,High,Erect,No,None,No
20681,BOBA3,Bothriochloa barbinodis,cane bluestem,Poaceae,High,Medium,High,Low,None,Medium,7.0,8.2,12,20,2,180,None,Summer and Fall,Yes,No,Yes,Moderate,No,None,Indeterminate,Medium,High,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Dense,Porous,Medium,Medium,Brown,No,Year Round,,No,,Bunch,Rapid,None,,4.0,No,No,Short,No,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,10,754000,Rapid,Medium,Erect,No,Slow,No
20687,BOBL,Bothriochloa bladhii,Caucasian bluestem,Poaceae,High,Medium,High,Low,None,Low,5.0,8.0,20,50,-23,150,None,Summer,No,No,Yes,Rapid,No,Low,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,High,No,Yellow,No,Yes,Green,Dense,Porous,Fine,Low,Brown,No,Summer,Fall,No,,Bunch,Rapid,None,,3.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,18,860000,Rapid,High,Semi-Erect,No,Slow,No
20746,BOBR,Bouteloua breviseta,gypsum grama,Poaceae,High,Low,High,None,None,High,5.5,7.9,12,40,-3,160,None,Summer and Fall,No,No,Yes,Moderate,No,None,Mid Summer,Medium,Low,No,No,No Known Source,No,No,Low,No,White,No,Yes,Green,Porous,Porous,Medium,High,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,2.5,No,No,Moderate,No,No,No,None,No,High,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,400000,Slow,Medium,Erect,No,Slow,No
71017,BOCY,Boehmeria cylindrica,smallspike false nettle,Urticaceae,Low,Medium,Low,None,Medium,Medium,5.1,7.0,35,50,-33,100,None,Spring,No,Yes,Yes,Slow,No,None,Indeterminate,,Low,No,No,No Known Source,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,Low,,No,Spring,Fall,No,,Bunch,Moderate,None,,3.9,No,No,Moderate,No,No,No,None,No,,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,,No,No,14,325000,Moderate,Medium,Erect,No,None,No
20750,BOCU,Bouteloua curtipendula,sideoats grama,Poaceae,Medium,Medium,High,Medium,None,Medium,6.0,8.5,6,25,7,90,None,Summer,Yes,Yes,Yes,Moderate,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Moderate,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Rhizomatous,Moderate,None,,3.0,No,No,Moderate,Yes,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,159200,Slow,Medium,Erect,No,Slow,No
20755,BODA2,Bouteloua dactyloides,buffalograss,Poaceae,High,Medium,High,Medium,High,Medium,6.5,8.0,7,32,-38,150,None,Summer,No,Yes,Yes,Moderate,No,None,Mid Summer,Medium,High,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Gray-Green,Porous,Porous,Fine,Medium,Brown,No,Summer,Summer,No,,Stoloniferous,Moderate,None,,0.5,No,No,Moderate,Yes,No,No,None,No,Medium,High,No,27000,11000,No,No,No,No,No,No,Yes,Yes,Yes,No,Medium,No,No,12,335360,Slow,Low,Decumbent,No,Rapid,No
32876,BOFR,Borrichia frutescens,bushy seaside tansy,Asteraceae,Low,Medium,High,High,Medium,,6.1,7.5,28,60,17,200,None,Spring,Yes,Yes,Yes,,No,None,Indeterminate,Medium,High,No,No,Routinely Available,No,No,Low,No,Yellow,No,No,Green,Moderate,Porous,Coarse,High,Black,No,Spring,Fall,No,,Rhizomatous,Rapid,None,,2.6,No,No,Moderate,No,No,No,None,No,Medium,Medium,No,11000,4800,No,Yes,No,Yes,No,No,Yes,No,No,No,,No,No,14,,Moderate,High,Erect,No,Moderate,No
17128,BOFL3,Bolboschoenus fluviatilis,river bulrush,Cyperaceae,Low,Medium,High,None,High,Medium,4.0,7.5,18,60,-38,110,None,Summer,No,Yes,Yes,Slow,No,Low,Mid Summer,,High,No,No,Routinely Available,No,No,Medium,No,Brown,No,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Spring,Fall,Yes,,Rhizomatous,Moderate,None,,6.6,No,No,Long,No,No,No,None,No,,Medium,No,4800,3450,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,16,,Slow,Medium,Erect,No,Moderate,No
20763,BOER4,Bouteloua eriopoda,black grama,Poaceae,High,Medium,High,Low,None,High,7.0,8.7,7,19,-23,160,None,Summer and Fall,Yes,No,Yes,Moderate,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Porous,Porous,Fine,High,Brown,No,Summer,Fall,No,,Stoloniferous,Moderate,None,,2.0,No,No,Moderate,No,No,No,None,No,High,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,1335000,Slow,Medium,Decumbent,No,Rapid,No
20770,BOHI2,Bouteloua hirsuta,hairy grama,Poaceae,High,Low,High,Low,None,High,6.0,7.2,7,30,-38,90,None,Summer,Yes,No,Yes,Moderate,No,None,Spring,Medium,Medium,No,No,Field Collections Only,No,No,Low,Yes,,No,Yes,Green,Porous,Porous,Fine,Medium,Brown,No,Spring,Fall,No,,Colonizing,Moderate,None,,0.5,No,No,Long,Yes,No,No,None,No,Low,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,16,800000,Slow,Low,Decumbent,No,Slow,No
20765,BOGR2,Bouteloua gracilis,blue grama,Poaceae,High,Medium,High,Medium,None,Medium,6.6,8.4,8,40,-43,165,None,Summer and Fall,Yes,Yes,Yes,Rapid,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,No,Low,Yes,Yellow,No,Yes,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Summer,No,,Colonizing,Rapid,None,,1.0,No,No,Moderate,Yes,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,16,825000,Slow,Low,Erect,No,None,No
20711,BOISS,Bothriochloa ischaemum var. songarica,yellow bluestem,Poaceae,Medium,Medium,High,Low,None,Medium,5.5,8.5,15,45,-3,185,None,Summer,Yes,Yes,Yes,Rapid,No,None,Early Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Dense,Porous,Medium,Low,Brown,No,Summer,Summer,No,,Bunch,Rapid,None,,4.0,No,No,Moderate,No,No,No,None,No,Low,Medium,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,830000,Slow,Medium,Semi-Erect,No,None,No
12867,BOLA,Botrychium lanceolatum,lanceleaf grapefern,Ophioglossaceae,None,Medium,Low,None,Medium,High,4.4,6.0,32,60,-33,90,None,Spring,No,Yes,Yes,Slow,No,None,,Medium,Low,No,No,No Known Source,No,No,Medium,No,,No,No,Green,Porous,Porous,Fine,,,No,,,No,,Rhizomatous,Moderate,None,,0.9,No,No,Moderate,No,No,No,None,No,,,No,4800,1700,No,Yes,No,No,No,No,No,No,Yes,No,,No,No,10,,None,,Erect,No,Slow,No
17138,BOMA7,Bolboschoenus maritimus,cosmopolitan bulrush,Cyperaceae,Low,Medium,High,High,High,Medium,4.0,7.0,40,60,-23,110,None,Summer,Yes,Yes,Yes,Slow,No,None,Late Summer,,Medium,No,No,Routinely Available,No,No,Low,No,Green,No,No,Green,Moderate,Porous,Coarse,Medium,Brown,No,Summer,Fall,Yes,,Rhizomatous,Moderate,None,,3.2,No,No,Long,No,No,No,None,No,,,No,4800,3450,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,12,,Moderate,Medium,Erect,No,Moderate,No
12874,BOLU,Botrychium lunaria,common moonwort,Ophioglossaceae,Low,Medium,Medium,None,Low,High,5.8,7.2,14,55,-33,85,None,Spring,Yes,No,Yes,Slow,No,None,,Medium,Medium,No,No,No Known Source,No,No,Medium,No,,No,No,Green,Porous,Porous,Fine,,,No,,,No,,Rhizomatous,Slow,None,,1.0,No,No,Moderate,No,No,No,None,No,,,No,4800,1700,No,Yes,No,No,No,No,No,No,Yes,No,,No,No,10,,None,,Erect,No,Slow,No
20707,BOISI,Bothriochloa ischaemum var. ischaemum,yellow bluestem,Poaceae,Medium,Medium,High,Low,None,Medium,6.0,8.5,18,48,-3,165,None,Summer,Yes,Yes,Yes,Rapid,No,None,Mid Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,Yes,Yellow,No,Yes,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Fall,No,,Bunch,Rapid,None,,3.0,No,No,Short,Yes,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,882720,Slow,Medium,Semi-Erect,No,Slow,No
20722,BOPE2,Bothriochloa pertusa,pitted beardgrass,Poaceae,High,Low,High,Medium,Medium,High,5.0,7.5,20,80,17,365,None,Spring and Summer,Yes,Yes,Yes,Rapid,No,None,Indeterminate,Medium,Medium,No,No,Routinely Available,No,Yes,Low,Yes,Yellow,No,Yes,Green,Dense,Moderate,Medium,Medium,Brown,No,Year Round,Year Round,No,,Stoloniferous,Rapid,Low,,3.0,No,Yes,Moderate,Yes,No,No,None,No,High,Medium,No,4800,2700,No,No,No,No,No,No,Yes,No,Yes,No,Low,No,No,12,400000,Moderate,Medium,Decumbent,No,Moderate,No
17159,BORO5,Bolboschoenus robustus,sturdy bulrush,Cyperaceae,Low,High,High,High,High,Medium,6.4,8.4,16,35,7,120,None,Summer,No,Yes,Yes,Slow,No,None,Late Summer,Medium,Medium,No,No,Routinely Available,No,No,Medium,No,Red,No,No,Green,Moderate,Porous,Medium,Low,Brown,No,Summer,Fall,Yes,,Rhizomatous,Rapid,None,,4.9,No,No,Long,No,No,No,None,No,,High,No,4800,3450,No,No,No,No,No,No,Yes,No,Yes,No,,No,No,16,,Rapid,High,Erect,No,Slow,No
20725,BOSA,Bothriochloa saccharoides,silver bluestem,Poaceae,High,Medium,High,Low,None,High,6.5,7.2,10,48,-23,140,None,Summer,Yes,No,Yes,Moderate,No,None,Summer,,Medium,No,No,Contracting Only,No,Yes,Low,Yes,,No,Yes,Green,Porous,Porous,Fine,Medium,Brown,No,Summer,Fall,No,,Bunch,Moderate,None,,2.0,No,No,Short,Yes,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,80000,Moderate,Medium,Semi-Erect,No,Moderate,No
12926,BOVI,Botrychium virginianum,rattlesnake fern,Ophioglossaceae,Low,Medium,Low,None,None,High,5.6,6.9,14,55,-38,85,None,Spring and Summer,No,No,Yes,,No,None,Late Spring,Medium,Low,No,No,No Known Source,No,No,High,No,,No,No,Green,Porous,Porous,Fine,,,No,Summer,Summer,No,,Rhizomatous,Moderate,None,,1.4,No,No,Moderate,No,No,No,None,No,,,No,4800,1700,No,Yes,No,No,No,No,No,No,Yes,No,,No,No,10,,None,,Erect,No,Slow,No
20860,BRAN,Bromus anomalus,nodding brome,Poaceae,High,Low,Low,Low,None,Medium,5.4,7.9,2,20,-33,100,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,Contracting Only,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Coarse,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,2.0,No,No,Short,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,119333,Moderate,High,Erect,No,None,No
20885,BRBR5,Bromus briziformis,rattlesnake brome,Poaceae,Medium,Low,High,None,None,Low,5.3,7.2,12,45,47,85,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,No Known Source,No,Yes,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,Medium,Brown,No,Spring,Summer,No,,Bunch,Rapid,None,,1.6,No,No,,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,145000,Slow,High,Erect,No,None,No
20864,BRAR5,Bromus arvensis,field brome,Poaceae,Low,Medium,High,None,None,None,5.2,7.5,26,55,-23,120,None,"Fall, Winter and Spring",No,Yes,Yes,,No,None,Mid Spring,Low,Low,No,No,No Known Source,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,High,Brown,No,,,No,,Bunch,Rapid,None,,3.0,No,No,,No,No,No,None,No,Medium,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,12,280000,Rapid,High,Erect,No,None,No
20888,BRCA5,Bromus carinatus,California brome,Poaceae,Medium,Medium,High,Medium,None,None,6.0,8.0,8,20,2,150,None,Spring and Summer,Yes,No,Yes,Moderate,No,None,Spring,Low,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,Yes,Green,Moderate,Porous,Coarse,High,Brown,No,Spring,Summer,No,,Bunch,Rapid,None,,4.0,No,No,Short,No,No,No,None,No,High,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,8,106680,Rapid,High,Erect,No,None,No
20877,BRBI2,Bromus biebersteinii,meadow brome,Poaceae,Medium,Medium,High,Low,Low,High,5.7,8.5,15,30,-38,95,None,"Spring, Summer, Fall",Yes,Yes,Yes,Rapid,No,None,Late Spring,Medium,Low,No,No,Routinely Available,No,No,High,No,Yellow,No,Yes,Green,Dense,Porous,Medium,High,Brown,No,Summer,Summer,No,,Bunch,Rapid,None,,4.0,No,No,Moderate,Yes,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,High,No,No,14,86875,Moderate,High,Erect,No,Slow,No
20894,BRCA6,Bromus catharticus,rescuegrass,Poaceae,Low,High,High,Medium,None,Low,5.5,8.0,33,60,7,80,None,"Fall, Winter and Spring",Yes,No,Yes,Slow,No,None,Early Spring,Low,High,No,No,Routinely Available,No,No,High,No,Yellow,No,Yes,Green,Dense,Porous,Medium,High,Brown,No,Spring,Spring,No,,Bunch,Rapid,None,,3.0,No,No,Short,No,No,No,None,No,Low,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,51680,Rapid,High,Erect,No,None,No
20903,BRCI2,Bromus ciliatus,fringed brome,Poaceae,Low,Medium,Low,Low,Low,Medium,5.5,7.5,12,40,-3,175,None,Spring and Summer,Yes,Yes,No,Slow,No,None,Spring,Medium,Medium,No,No,Routinely Available,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Fine,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,4.0,No,No,Long,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,16,236000,Slow,Medium,Erect,No,None,No
62245,BRJU,Brassica juncea,brown mustard,Brassicaceae,Low,Medium,High,None,None,None,6.0,7.2,30,80,17,130,None,"Fall, Winter and Spring",No,Yes,Yes,Slow,No,None,Early Spring,Low,None,No,No,Contracting Only,No,Yes,Medium,No,Yellow,Yes,Yes,Dark Green,Dense,Porous,Coarse,High,Black,No,Summer,Summer,No,,Single Crown,Rapid,None,,4.0,No,No,Short,No,No,No,None,No,Medium,Medium,Yes,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,6,283040,Moderate,High,Erect,No,None,No
20976,BRKA2,Bromus kalmii,arctic brome,Poaceae,Medium,Low,Low,None,Low,High,5.7,7.0,32,55,-33,85,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Early Summer,Medium,Medium,No,No,No Known Source,No,No,Low,No,Yellow,No,No,Green,Moderate,Porous,Fine,Medium,Brown,No,Summer,Summer,No,,Bunch,Rapid,None,,3.0,No,No,Moderate,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,8,145000,Slow,Medium,Erect,No,None,No
20945,BRHOH,Bromus hordeaceus ssp. hordeaceus,soft brome,Poaceae,Medium,Medium,Medium,Medium,None,None,5.5,8.0,14,22,7,90,None,"Fall, Winter and Spring",Yes,Yes,Yes,Moderate,No,None,Mid Spring,Low,Medium,No,No,Routinely Available,No,No,Low,No,Yellow,No,Yes,Green,Porous,Porous,Medium,High,Brown,No,Spring,Summer,No,,Bunch,Rapid,None,,2.0,No,No,,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,10,251840,Rapid,High,Erect,No,None,No
20954,BRIN2,Bromus inermis,smooth brome,Poaceae,Medium,Medium,High,Medium,Low,Medium,5.5,8.0,35,60,-43,90,None,"Spring, Summer, Fall",No,Yes,Yes,Slow,No,None,Late Spring,Medium,Medium,No,No,Routinely Available,No,No,High,No,Yellow,No,Yes,Green,Porous,Porous,Medium,Medium,Brown,No,Summer,Summer,No,,Rhizomatous,Rapid,None,,4.5,No,No,Short,Yes,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,12,142880,Slow,Medium,Semi-Erect,No,Rapid,No
62277,BRRA,Brassica rapa,field mustard,Brassicaceae,Low,High,Medium,Medium,None,Low,5.0,8.0,35,55,-13,125,None,"Spring, Summer, Fall",Yes,Yes,Yes,Moderate,No,None,Late Spring,Medium,High,No,No,Routinely Available,No,No,High,No,,No,Yes,Green,Dense,Porous,Coarse,High,Brown,No,Summer,Summer,No,,Single Crown,Rapid,None,,3.0,No,No,,No,No,No,None,No,High,High,Yes,,,No,No,No,No,No,No,Yes,No,No,No,High,No,No,12,192800,Moderate,High,Erect,No,None,No
30889,BRPI4,Bromelia pinguin,pinguin,Bromeliaceae,Medium,Low,Low,Low,None,None,4.5,6.5,33,79,28,360,Slight,Summer,Yes,Yes,Yes,,No,None,Summer,Medium,Medium,No,No,Routinely Available,No,Yes,Medium,No,Red,Yes,No,Green,Moderate,Porous,Coarse,High,Yellow,Yes,Summer,Fall,Yes,,Rhizomatous,Moderate,None,,4.0,No,No,Short,No,No,No,None,Yes,Medium,Low,Yes,2560,640,No,No,No,Yes,No,Yes,Yes,No,No,No,Low,No,No,12,,,Medium,Erect,No,Rapid,No
20841,BRMA,Briza maxima,big quakinggrass,Poaceae,Medium,Medium,High,Low,None,Medium,5.8,7.0,12,40,47,90,None,"Fall, Winter and Spring",No,Yes,Yes,,No,None,Spring,Medium,Medium,No,No,No Known Source,No,Yes,Low,Yes,,No,Yes,Green,Porous,Porous,Fine,Medium,Brown,Yes,Spring,Spring,Yes,,Multiple Stem,Rapid,None,,2.0,No,No,,No,No,No,None,No,Low,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,10,80000,Moderate,High,Erect,No,None,No
20997,BRMA4,Bromus marginatus,mountain brome,Poaceae,Medium,High,High,High,None,Low,5.5,8.0,10,20,-28,150,None,Spring and Summer,Yes,No,Yes,Slow,No,None,Spring,Medium,Medium,No,No,Routinely Available,No,No,Low,No,Yellow,No,Yes,Green,Moderate,Porous,Medium,High,Brown,No,Spring,Summer,No,,Bunch,Rapid,None,,4.0,No,No,Short,No,No,No,None,No,Medium,High,No,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,20,64080,Slow,High,Erect,No,None,No
62253,BRNA,Brassica napus,rape,Brassicaceae,Low,Medium,High,None,None,None,6.0,7.2,40,80,17,130,None,"Fall, Winter and Spring",No,Yes,Yes,Slow,No,None,Early Spring,Low,None,No,No,Contracting Only,No,Yes,Medium,No,Yellow,Yes,Yes,Dark Green,Dense,Dense,Coarse,High,Black,No,Summer,Summer,No,,Single Crown,Rapid,None,,4.0,No,No,,No,No,No,None,No,Medium,Medium,Yes,,,No,No,No,No,No,No,Yes,No,No,No,Medium,No,No,6,156960,Moderate,High,Erect,No,None,No
21064,BRSI,Bromus sitchensis,Alaska brome,Poaceae,Medium,Low,Low,None,None,High,5.6,7.2,36,60,-18,150,None,Spring and Summer,No,No,Yes,Moderate,No,None,Late Spring,Medium,Low,No,No,Contracting Only,No,No,Medium,No,Yellow,No,No,Green,Moderate,Porous,Medium,Medium,Brown,No,Spring,Summer,No,,Bunch,Moderate,None,,5.0,No,No,Long,No,No,No,None,No,Low,Low,No,,,No,No,No,No,No,No,Yes,No,No,No,Low,No,No,10,71000,Slow,Medium,Erect,No,None,No
84306,BUBU,Bucida buceras,gregorywood,Combretaceae,High,,Low,Medium,Low,,4.0,8.0,50,200,32,365,Moderate,"Fall, Winter and Spring",Yes,Yes,Yes,,No,None,Spring,,Medium,No,No,Routinely Available,No,No,Medium,No,Yellow,No,No,Green,Dense,Dense,Fine,,Black,No,Summer,Fall,No,Medium,,Rapid,Low,75,50.0,No,Yes,,No,Yes,No,None,Yes,Low,Low,No,640,320,Yes,Yes,No,No,No,Yes,Yes,No,No,No,,No,No,36,186730,,,Oval,No,,No
